gazeTimestamp;gazeXPos;gazeYPos;gazenewCorr;gazesmoothCorr
10.153;0.4731673;0.5080234;;
10.188;0.4720216;0.508155;;
10.192;0.4711468;0.508144;;
10.193;0.4703711;0.5083359;;
10.194;0.4694653;0.5087205;;
10.195;0.468718;0.5088768;;
10.196;0.4679348;0.5087369;;
10.213;0.4668668;0.5092496;;
10.213;0.4659841;0.5094122;;
10.214;0.464691;0.5098349;;
10.215;0.4635946;0.5100881;;
10.236;0.4623078;0.5102736;;
10.237;0.4610482;0.5105003;;
10.238;0.4598499;0.5105454;;
10.239;0.4585845;0.5111131;;
10.239;0.4574028;0.5114311;;
10.26;0.4561491;0.5117534;;
10.26;0.4551238;0.5124323;;
10.262;0.4540796;0.5129805;;
10.262;0.4529677;0.5137167;;
10.281;0.4519949;0.5140889;;
10.282;0.4508233;0.5150118;;
10.282;0.4498519;0.5154881;;
10.283;0.44887;0.5160865;;
10.303;0.4478857;0.5161043
10.304;0.4470088;0.5165404
10.305;0.4460749;0.5166022
10.347;0.4454659;0.5166797
10.348;0.4234047;0.536082
10.371;0.4040916;0.5402364
10.079;0.4882579;0.5068852;;
10.08;0.4874451;0.5066507;;
10.081;0.4870423;0.5056491;;
10.081;0.4859323;0.5055817;;
10.102;0.4853636;0.5049256;;
10.103;0.4838766;0.5050964;;
10.103;0.4830723;0.5050812;;
10.125;0.4815473;0.5053201;;
10.125;0.480435;0.5060023;;
10.127;0.4790652;0.5061984;;
10.128;0.4779678;0.5069947;;
10.131;0.4764306;0.5071414;;
10.15;0.4753715;0.5076654;;
10.152;0.4740336;0.5078396;;
10.153;0.4731673;0.5080234;;
10.188;0.4720216;0.508155;;
10.192;0.4711468;0.508144;;
10.193;0.4703711;0.5083359;;
10.194;0.4694653;0.5087205;;
10.195;0.468718;0.5088768;;
10.196;0.4679348;0.5087369;;
10.213;0.4668668;0.5092496;;
10.213;0.4659841;0.5094122;;
10.214;0.464691;0.5098349;;
10.215;0.4635946;0.5100881;;
10.236;0.4623078;0.5102736;;
10.237;0.4610482;0.5105003;;
10.238;0.4598499;0.5105454;;
10.239;0.4585845;0.5111131;;
10.239;0.4574028;0.5114311;;
10.26;0.4561491;0.5117534;;
10.26;0.4551238;0.5124323;;
10.262;0.4540796;0.5129805;;
10.262;0.4529677;0.5137167;;
10.281;0.4519949;0.5140889;;
10.282;0.4508233;0.5150118;;
10.282;0.4498519;0.5154881;;
10.283;0.44887;0.5160865;;
10.303;0.4478857;0.5161043;;
10.304;0.4470088;0.5165404;;
10.305;0.4460749;0.5166022;;
10.347;0.4454659;0.5166797;;
10.348;0.4234047;0.536082;;
10.371;0.4040916;0.5402364;;
10.512;0.4360766;0.5095304
10.57;0.4378542;0.5046461
10.281;0.4519949;0.5140889;;
10.282;0.4508233;0.5150118;;
10.282;0.4498519;0.5154881;;
10.283;0.44887;0.5160865;;
10.303;0.4478857;0.5161043;;
10.304;0.4470088;0.5165404;;
10.305;0.4460749;0.5166022;;
10.347;0.4454659;0.5166797;;
10.348;0.4234047;0.536082;;
10.371;0.4040916;0.5402364;;
10.512;0.4360766;0.5095304;;
10.57;0.4378542;0.5046461;;
10.612;0.4600074;0.4495652
10.614;0.4552388;0.4499297
10.636;0.4506153;0.4504672
10.637;0.446005;0.4512649
10.657;0.4412588;0.4521474
10.659;0.4405109;0.4529098
10.681;0.439905;0.452464
10.682;0.4392375;0.4516155
10.683;0.4556768;0.4465221
10.704;0.4552254;0.4449363
10.705;0.4548549;0.4437988
10.727;0.4543546;0.4435073
10.728;0.396439;0.49635
10.748;0.3747438;0.5028485
10.75;0.3741426;0.5027285
10.512;0.4360766;0.5095304;;
10.57;0.4378542;0.5046461;;
10.612;0.4600074;0.4495652;;
10.614;0.4552388;0.4499297;;
10.636;0.4506153;0.4504672;;
10.637;0.446005;0.4512649;;
10.657;0.4412588;0.4521474;;
10.659;0.4405109;0.4529098;;
10.681;0.439905;0.452464;;
10.682;0.4392375;0.4516155;;
10.683;0.4556768;0.4465221;;
10.704;0.4552254;0.4449363;;
10.705;0.4548549;0.4437988;;
10.727;0.4543546;0.4435073;;
10.728;0.396439;0.49635;;
10.748;0.3747438;0.5028485;;
10.75;0.3741426;0.5027285;;
10.77;0.3732881;0.5034112
10.771;0.3726396;0.503809
10.794;0.3720891;0.5042231
10.795;0.3715947;0.5046995
10.817;0.3711693;0.5050627
10.818;0.3704559;0.5057627
10.84;0.369633;0.5064337
10.841;0.3688015;0.507084
10.842;0.3636714;0.5418056
10.862;0.3627049;0.5424985
10.863;0.3617056;0.5430545
10.884;0.3606871;0.5438571
10.885;0.3596258;0.5447973
10.612;0.4600074;0.4495652;;
10.614;0.4552388;0.4499297;;
10.636;0.4506153;0.4504672;;
10.637;0.446005;0.4512649;;
10.657;0.4412588;0.4521474;;
10.659;0.4405109;0.4529098;;
10.681;0.439905;0.452464;;
10.682;0.4392375;0.4516155;;
10.683;0.4556768;0.4465221;;
10.704;0.4552254;0.4449363;;
10.705;0.4548549;0.4437988;;
10.727;0.4543546;0.4435073;;
10.728;0.396439;0.49635;;
10.748;0.3747438;0.5028485;;
10.75;0.3741426;0.5027285;;
10.77;0.3732881;0.5034112;;
10.771;0.3726396;0.503809;;
10.794;0.3720891;0.5042231;;
10.795;0.3715947;0.5046995;;
10.817;0.3711693;0.5050627;;
10.818;0.3704559;0.5057627;;
10.84;0.369633;0.5064337;;
10.841;0.3688015;0.507084;;
10.842;0.3636714;0.5418056;;
10.862;0.3627049;0.5424985;;
10.863;0.3617056;0.5430545;;
10.884;0.3606871;0.5438571;;
10.885;0.3596258;0.5447973;;
10.612;0.4600074;0.4495652;;
10.614;0.4552388;0.4499297;;
10.636;0.4506153;0.4504672;;
10.637;0.446005;0.4512649;;
10.657;0.4412588;0.4521474;;
10.659;0.4405109;0.4529098;;
10.681;0.439905;0.452464;;
10.682;0.4392375;0.4516155;;
10.683;0.4556768;0.4465221;;
10.704;0.4552254;0.4449363;;
10.705;0.4548549;0.4437988;;
10.727;0.4543546;0.4435073;;
10.728;0.396439;0.49635;;
10.748;0.3747438;0.5028485;;
10.75;0.3741426;0.5027285;;
10.77;0.3732881;0.5034112;;
10.771;0.3726396;0.503809;;
10.794;0.3720891;0.5042231;;
10.795;0.3715947;0.5046995;;
10.817;0.3711693;0.5050627;;
10.818;0.3704559;0.5057627;;
10.84;0.369633;0.5064337;;
10.841;0.3688015;0.507084;;
10.842;0.3636714;0.5418056;;
10.862;0.3627049;0.5424985;;
10.863;0.3617056;0.5430545;;
10.884;0.3606871;0.5438571;;
10.885;0.3596258;0.5447973;;
11.153;0.3359429;0.5715127
11.174;0.3512565;0.5542995
10.884;0.3606871;0.5438571;;
10.885;0.3596258;0.5447973;;
11.153;0.3359429;0.5715127;;
11.174;0.3512565;0.5542995;;
10.884;0.3606871;0.5438571;;
10.885;0.3596258;0.5447973;;
11.153;0.3359429;0.5715127;;
11.174;0.3512565;0.5542995;;
10.884;0.3606871;0.5438571;;
10.885;0.3596258;0.5447973;;
11.153;0.3359429;0.5715127;;
11.174;0.3512565;0.5542995;;
10.884;0.3606871;0.5438571;;
10.885;0.3596258;0.5447973;;
11.153;0.3359429;0.5715127;;
11.174;0.3512565;0.5542995;;
11.774;0.3603976;0.5581229
11.799;0.352011;0.5760349
11.774;0.3603976;0.5581229;;
11.799;0.352011;0.5760349;;
11.968;0.3501996;0.6070549
11.992;0.3593864;0.6060326
11.774;0.3603976;0.5581229;;
11.799;0.352011;0.5760349;;
11.968;0.3501996;0.6070549;;
11.992;0.3593864;0.6060326;;
11.774;0.3603976;0.5581229;;
11.799;0.352011;0.5760349;;
11.968;0.3501996;0.6070549;;
11.992;0.3593864;0.6060326;;
12.164;0.3503084;0.6282225
12.167;0.3432055;0.6517425
12.169;0.3362598;0.6754313
12.171;0.3249363;0.6745571
12.172;0.3242995;0.6797979
12.174;0.3241205;0.6811677
12.191;0.3239681;0.6822522
12.194;0.3238102;0.6830854
12.315;0.3145799;0.7091274
12.164;0.3503084;0.6282225;;
12.167;0.3432055;0.6517425;;
12.169;0.3362598;0.6754313;;
12.171;0.3249363;0.6745571;;
12.172;0.3242995;0.6797979;;
12.174;0.3241205;0.6811677;;
12.191;0.3239681;0.6822522;;
12.194;0.3238102;0.6830854;;
12.315;0.3145799;0.7091274;;
12.469;0.2970601;0.7251014
12.471;0.2852314;0.7222607
12.171;0.3249363;0.6745571;;
12.172;0.3242995;0.6797979;;
12.174;0.3241205;0.6811677;;
12.191;0.3239681;0.6822522;;
12.194;0.3238102;0.6830854;;
12.315;0.3145799;0.7091274;;
12.469;0.2970601;0.7251014;;
12.471;0.2852314;0.7222607;;
12.538;0.2729968;0.719505
12.315;0.3145799;0.7091274;;
12.469;0.2970601;0.7251014;;
12.471;0.2852314;0.7222607;;
12.538;0.2729968;0.719505;;
12.315;0.3145799;0.7091274;;
12.469;0.2970601;0.7251014;;
12.471;0.2852314;0.7222607;;
12.538;0.2729968;0.719505;;
12.891;0.2562209;0.7218753
12.892;0.2475865;0.7218636
12.914;0.2396304;0.7174591
12.916;0.2405144;0.7228044
12.937;0.2485765;0.724666
12.939;0.2497091;0.7244376
12.891;0.2562209;0.7218753;;
12.892;0.2475865;0.7218636;;
12.914;0.2396304;0.7174591;;
12.916;0.2405144;0.7228044;;
12.937;0.2485765;0.724666;;
12.939;0.2497091;0.7244376;;
12.96;0.2507706;0.7242561
12.961;0.2518929;0.7242463
12.983;0.2531816;0.7241204
12.984;0.2545662;0.723776
12.985;0.2559582;0.7237521
13.005;0.2573048;0.7234278
13.027;0.2585421;0.7232378
13.028;0.2597455;0.7235444
13.029;0.2609991;0.7237656
13.049;0.2620771;0.7241297
13.07;0.2631263;0.7244105
13.071;0.2641351;0.7243897
13.093;0.2649928;0.7242082
13.094;0.2660272;0.724013
12.891;0.2562209;0.7218753;;
12.892;0.2475865;0.7218636;;
12.914;0.2396304;0.7174591;;
12.916;0.2405144;0.7228044;;
12.937;0.2485765;0.724666;;
12.939;0.2497091;0.7244376;;
12.96;0.2507706;0.7242561;;
12.961;0.2518929;0.7242463;;
12.983;0.2531816;0.7241204;;
12.984;0.2545662;0.723776;;
12.985;0.2559582;0.7237521;;
13.005;0.2573048;0.7234278;;
13.027;0.2585421;0.7232378;;
13.028;0.2597455;0.7235444;;
13.029;0.2609991;0.7237656;;
13.049;0.2620771;0.7241297;;
13.07;0.2631263;0.7244105;;
13.071;0.2641351;0.7243897;;
13.093;0.2649928;0.7242082;;
13.094;0.2660272;0.724013;;
13.116;0.267176;0.7238401
13.118;0.268373;0.7236704
13.138;0.2697563;0.7231891
13.139;0.2711672;0.7227212
13.14;0.2725029;0.7222291
13.182;0.2739161;0.7214934
13.183;0.2751682;0.7212554
13.184;0.2764847;0.7211608
13.204;0.2777514;0.7206516
13.205;0.2789083;0.7202451
13.226;0.2801512;0.719802
13.227;0.2812987;0.7192301
13.249;0.2824776;0.7193943
13.251;0.2838137;0.7196796
12.96;0.2507706;0.7242561;;
12.961;0.2518929;0.7242463;;
12.983;0.2531816;0.7241204;;
12.984;0.2545662;0.723776;;
12.985;0.2559582;0.7237521;;
13.005;0.2573048;0.7234278;;
13.027;0.2585421;0.7232378;;
13.028;0.2597455;0.7235444;;
13.029;0.2609991;0.7237656;;
13.049;0.2620771;0.7241297;;
13.07;0.2631263;0.7244105;;
13.071;0.2641351;0.7243897;;
13.093;0.2649928;0.7242082;;
13.094;0.2660272;0.724013;;
13.116;0.267176;0.7238401;;
13.118;0.268373;0.7236704;;
13.138;0.2697563;0.7231891;;
13.139;0.2711672;0.7227212;;
13.14;0.2725029;0.7222291;;
13.182;0.2739161;0.7214934;;
13.183;0.2751682;0.7212554;;
13.184;0.2764847;0.7211608;;
13.204;0.2777514;0.7206516;;
13.205;0.2789083;0.7202451;;
13.226;0.2801512;0.719802;;
13.227;0.2812987;0.7192301;;
13.249;0.2824776;0.7193943;;
13.251;0.2838137;0.7196796;;
13.272;0.2852365;0.7197365
13.273;0.286649;0.7198329
13.293;0.2882612;0.7196171
13.294;0.2896366;0.7195308
13.317;0.2910462;0.7195816
13.318;0.2925302;0.7196873
13.339;0.2939166;0.7196085
13.34;0.295284;0.7195315
13.361;0.2966231;0.7193835
13.362;0.297872;0.7190127
13.384;0.2990557;0.7188254
13.385;0.3004281;0.7183717
13.407;0.301724;0.7179331
13.116;0.267176;0.7238401;;
13.118;0.268373;0.7236704;;
13.138;0.2697563;0.7231891;;
13.139;0.2711672;0.7227212;;
13.14;0.2725029;0.7222291;;
13.182;0.2739161;0.7214934;;
13.183;0.2751682;0.7212554;;
13.184;0.2764847;0.7211608;;
13.204;0.2777514;0.7206516;;
13.205;0.2789083;0.7202451;;
13.226;0.2801512;0.719802;;
13.227;0.2812987;0.7192301;;
13.249;0.2824776;0.7193943;;
13.251;0.2838137;0.7196796;;
13.272;0.2852365;0.7197365;;
13.273;0.286649;0.7198329;;
13.293;0.2882612;0.7196171;;
13.294;0.2896366;0.7195308;;
13.317;0.2910462;0.7195816;;
13.318;0.2925302;0.7196873;;
13.339;0.2939166;0.7196085;;
13.34;0.295284;0.7195315;;
13.361;0.2966231;0.7193835;;
13.362;0.297872;0.7190127;;
13.384;0.2990557;0.7188254;;
13.385;0.3004281;0.7183717;;
13.407;0.301724;0.7179331;;
13.429;0.302975;0.7174354
13.43;0.3044382;0.716839
13.452;0.3058867;0.716548
13.453;0.3074773;0.7162474
13.474;0.3091354;0.7159204
13.475;0.3107588;0.7157755
13.476;0.3123347;0.7154185
13.498;0.3137631;0.7152967
13.521;0.315338;0.7152871
13.522;0.3168127;0.7152394
13.541;0.3181605;0.7152846
13.542;0.3196539;0.7151142
13.571;0.3208644;0.7148983
13.572;0.3219854;0.7146132
13.573;0.3338556;0.7082101
13.293;0.2882612;0.7196171;;
13.294;0.2896366;0.7195308;;
13.317;0.2910462;0.7195816;;
13.318;0.2925302;0.7196873;;
13.339;0.2939166;0.7196085;;
13.34;0.295284;0.7195315;;
13.361;0.2966231;0.7193835;;
13.362;0.297872;0.7190127;;
13.384;0.2990557;0.7188254;;
13.385;0.3004281;0.7183717;;
13.407;0.301724;0.7179331;;
13.429;0.302975;0.7174354;;
13.43;0.3044382;0.716839;;
13.452;0.3058867;0.716548;;
13.453;0.3074773;0.7162474;;
13.474;0.3091354;0.7159204;;
13.475;0.3107588;0.7157755;;
13.476;0.3123347;0.7154185;;
13.498;0.3137631;0.7152967;;
13.521;0.315338;0.7152871;;
13.522;0.3168127;0.7152394;;
13.541;0.3181605;0.7152846;;
13.542;0.3196539;0.7151142;;
13.571;0.3208644;0.7148983;;
13.572;0.3219854;0.7146132;;
13.573;0.3338556;0.7082101;;
13.586;0.3350786;0.7077791
13.587;0.3361711;0.7074628
13.607;0.3374174;0.7072667
13.608;0.3387776;0.7068947
13.632;0.3401386;0.7066429
13.633;0.3416715;0.7063103
13.656;0.3432247;0.7061985
13.657;0.3447214;0.7062242
13.657;0.3463315;0.7062566
13.677;0.3479469;0.7059059
13.678;0.3517985;0.7334473
13.679;0.353432;0.7330875
13.699;0.3549293;0.7326946
13.699;0.3686656;0.7374355
13.7;0.3702469;0.7370521
13.701;0.3803295;0.7426319
13.721;0.3818469;0.7424712
13.721;0.3832566;0.7420728
13.429;0.302975;0.7174354;;
13.43;0.3044382;0.716839;;
13.452;0.3058867;0.716548;;
13.453;0.3074773;0.7162474;;
13.474;0.3091354;0.7159204;;
13.475;0.3107588;0.7157755;;
13.476;0.3123347;0.7154185;;
13.498;0.3137631;0.7152967;;
13.521;0.315338;0.7152871;;
13.522;0.3168127;0.7152394;;
13.541;0.3181605;0.7152846;;
13.542;0.3196539;0.7151142;;
13.571;0.3208644;0.7148983;;
13.572;0.3219854;0.7146132;;
13.573;0.3338556;0.7082101;;
13.586;0.3350786;0.7077791;;
13.587;0.3361711;0.7074628;;
13.607;0.3374174;0.7072667;;
13.608;0.3387776;0.7068947;;
13.632;0.3401386;0.7066429;;
13.633;0.3416715;0.7063103;;
13.656;0.3432247;0.7061985;;
13.657;0.3447214;0.7062242;;
13.657;0.3463315;0.7062566;;
13.677;0.3479469;0.7059059;;
13.678;0.3517985;0.7334473;;
13.679;0.353432;0.7330875;;
13.699;0.3549293;0.7326946;;
13.699;0.3686656;0.7374355;;
13.7;0.3702469;0.7370521;;
13.701;0.3803295;0.7426319;;
13.721;0.3818469;0.7424712;;
13.721;0.3832566;0.7420728;;
13.741;0.3693903;0.7610989
13.742;0.3709029;0.7607523
13.743;0.3727422;0.7578762
13.763;0.3741727;0.7572594
13.764;0.3755071;0.7569202
13.764;0.3780285;0.7564601
13.786;0.379495;0.7561849
13.786;0.3810409;0.7559436
13.787;0.3877304;0.7562814
13.788;0.3889167;0.7561737
13.809;0.3880914;0.7576611
13.81;0.3891966;0.7573492
13.832;0.3832659;0.7611787
13.833;0.3927709;0.757179
13.853;0.4025625;0.7509829
13.854;0.4198251;0.7334052
13.874;0.416801;0.7358479
13.876;0.4316304;0.7040632
13.876;0.4325207;0.7035782
13.586;0.3350786;0.7077791;;
13.587;0.3361711;0.7074628;;
13.607;0.3374174;0.7072667;;
13.608;0.3387776;0.7068947;;
13.632;0.3401386;0.7066429;;
13.633;0.3416715;0.7063103;;
13.656;0.3432247;0.7061985;;
13.657;0.3447214;0.7062242;;
13.657;0.3463315;0.7062566;;
13.677;0.3479469;0.7059059;;
13.678;0.3517985;0.7334473;;
13.679;0.353432;0.7330875;;
13.699;0.3549293;0.7326946;;
13.699;0.3686656;0.7374355;;
13.7;0.3702469;0.7370521;;
13.701;0.3803295;0.7426319;;
13.721;0.3818469;0.7424712;;
13.721;0.3832566;0.7420728;;
13.741;0.3693903;0.7610989;;
13.742;0.3709029;0.7607523;;
13.743;0.3727422;0.7578762;;
13.763;0.3741727;0.7572594;;
13.764;0.3755071;0.7569202;;
13.764;0.3780285;0.7564601;;
13.786;0.379495;0.7561849;;
13.786;0.3810409;0.7559436;;
13.787;0.3877304;0.7562814;;
13.788;0.3889167;0.7561737;;
13.809;0.3880914;0.7576611;;
13.81;0.3891966;0.7573492;;
13.832;0.3832659;0.7611787;;
13.833;0.3927709;0.757179;;
13.853;0.4025625;0.7509829;;
13.854;0.4198251;0.7334052;;
13.874;0.416801;0.7358479;;
13.876;0.4316304;0.7040632;;
13.876;0.4325207;0.7035782;;
13.896;0.4299227;0.7039022
13.898;0.4277126;0.7044421
13.92;0.4257148;0.7051154
13.929;0.4268971;0.7040427
13.931;0.4291179;0.7018021
13.933;0.4308584;0.7016213
13.942;0.4324386;0.7005367
13.944;0.4340875;0.7002766
13.965;0.4356998;0.6999694
13.966;0.4371156;0.6998012
13.987;0.4385801;0.6997424
13.988;0.4399403;0.6995885
14.009;0.4411638;0.6993577
14.01;0.4424036;0.6991781
14.032;0.4437054;0.6990325
14.033;0.4452161;0.6988161
14.033;0.4468229;0.6988631
13.741;0.3693903;0.7610989;;
13.742;0.3709029;0.7607523;;
13.743;0.3727422;0.7578762;;
13.763;0.3741727;0.7572594;;
13.764;0.3755071;0.7569202;;
13.764;0.3780285;0.7564601;;
13.786;0.379495;0.7561849;;
13.786;0.3810409;0.7559436;;
13.787;0.3877304;0.7562814;;
13.788;0.3889167;0.7561737;;
13.809;0.3880914;0.7576611;;
13.81;0.3891966;0.7573492;;
13.832;0.3832659;0.7611787;;
13.833;0.3927709;0.757179;;
13.853;0.4025625;0.7509829;;
13.854;0.4198251;0.7334052;;
13.874;0.416801;0.7358479;;
13.876;0.4316304;0.7040632;;
13.876;0.4325207;0.7035782;;
13.896;0.4299227;0.7039022;;
13.898;0.4277126;0.7044421;;
13.92;0.4257148;0.7051154;;
13.929;0.4268971;0.7040427;;
13.931;0.4291179;0.7018021;;
13.933;0.4308584;0.7016213;;
13.942;0.4324386;0.7005367;;
13.944;0.4340875;0.7002766;;
13.965;0.4356998;0.6999694;;
13.966;0.4371156;0.6998012;;
13.987;0.4385801;0.6997424;;
13.988;0.4399403;0.6995885;;
14.009;0.4411638;0.6993577;;
14.01;0.4424036;0.6991781;;
14.032;0.4437054;0.6990325;;
14.033;0.4452161;0.6988161;;
14.033;0.4468229;0.6988631;;
14.054;0.439869;0.7060441
14.075;0.441764;0.7055848
14.076;0.4436306;0.7053096
14.077;0.4310098;0.7273772
14.097;0.4328381;0.727285
14.098;0.4347523;0.7269475
14.099;0.4196262;0.7412385
14.12;0.4053634;0.7517688
14.121;0.4071004;0.7537031
14.143;0.4199215;0.7460797
14.145;0.4382629;0.7236963
13.853;0.4025625;0.7509829;;
13.854;0.4198251;0.7334052;;
13.874;0.416801;0.7358479;;
13.876;0.4316304;0.7040632;;
13.876;0.4325207;0.7035782;;
13.896;0.4299227;0.7039022;;
13.898;0.4277126;0.7044421;;
13.92;0.4257148;0.7051154;;
13.929;0.4268971;0.7040427;;
13.931;0.4291179;0.7018021;;
13.933;0.4308584;0.7016213;;
13.942;0.4324386;0.7005367;;
13.944;0.4340875;0.7002766;;
13.965;0.4356998;0.6999694;;
13.966;0.4371156;0.6998012;;
13.987;0.4385801;0.6997424;;
13.988;0.4399403;0.6995885;;
14.009;0.4411638;0.6993577;;
14.01;0.4424036;0.6991781;;
14.032;0.4437054;0.6990325;;
14.033;0.4452161;0.6988161;;
14.033;0.4468229;0.6988631;;
14.054;0.439869;0.7060441;;
14.075;0.441764;0.7055848;;
14.076;0.4436306;0.7053096;;
14.077;0.4310098;0.7273772;;
14.097;0.4328381;0.727285;;
14.098;0.4347523;0.7269475;;
14.099;0.4196262;0.7412385;;
14.12;0.4053634;0.7517688;;
14.121;0.4071004;0.7537031;;
14.143;0.4199215;0.7460797;;
14.145;0.4382629;0.7236963;;
14.253;0.4457192;0.7234477
14.255;0.4509116;0.735999
14.276;0.4367238;0.7543795
14.299;0.4402803;0.7553164
14.32;0.457155;0.7430693
14.342;0.475006;0.7221251
14.054;0.439869;0.7060441;;
14.075;0.441764;0.7055848;;
14.076;0.4436306;0.7053096;;
14.077;0.4310098;0.7273772;;
14.097;0.4328381;0.727285;;
14.098;0.4347523;0.7269475;;
14.099;0.4196262;0.7412385;;
14.12;0.4053634;0.7517688;;
14.121;0.4071004;0.7537031;;
14.143;0.4199215;0.7460797;;
14.145;0.4382629;0.7236963;;
14.253;0.4457192;0.7234477;;
14.255;0.4509116;0.735999;;
14.276;0.4367238;0.7543795;;
14.299;0.4402803;0.7553164;;
14.32;0.457155;0.7430693;;
14.342;0.475006;0.7221251;;
14.054;0.439869;0.7060441;;
14.075;0.441764;0.7055848;;
14.076;0.4436306;0.7053096;;
14.077;0.4310098;0.7273772;;
14.097;0.4328381;0.727285;;
14.098;0.4347523;0.7269475;;
14.099;0.4196262;0.7412385;;
14.12;0.4053634;0.7517688;;
14.121;0.4071004;0.7537031;;
14.143;0.4199215;0.7460797;;
14.145;0.4382629;0.7236963;;
14.253;0.4457192;0.7234477;;
14.255;0.4509116;0.735999;;
14.276;0.4367238;0.7543795;;
14.299;0.4402803;0.7553164;;
14.32;0.457155;0.7430693;;
14.342;0.475006;0.7221251;;
14.519;0.4940268;0.7053841
14.587;0.5004413;0.7074908
14.588;0.5170039;0.7021921
14.61;0.5336265;0.6965395
14.611;0.5502008;0.6910918
14.633;0.5666736;0.6836916
14.634;0.568241;0.6831486
14.655;0.5695771;0.6827159
14.656;0.5708311;0.6822457
14.519;0.4940268;0.7053841;;
14.587;0.5004413;0.7074908;;
14.588;0.5170039;0.7021921;;
14.61;0.5336265;0.6965395;;
14.611;0.5502008;0.6910918;;
14.633;0.5666736;0.6836916;;
14.634;0.568241;0.6831486;;
14.655;0.5695771;0.6827159;;
14.656;0.5708311;0.6822457;;
14.677;0.5720063;0.6816052
14.678;0.5731365;0.6809919
14.699;0.5744188;0.6806594
14.701;0.5757515;0.6800288
14.729;0.5773246;0.6796377
14.73;0.5790192;0.6791113
14.744;0.5806435;0.6786057
14.745;0.5821835;0.6781079
14.768;0.5835036;0.6776186
14.769;0.5845973;0.6771737
14.789;0.5856478;0.6765656
14.79;0.5866134;0.6759915
14.812;0.5875942;0.6754308
14.813;0.5887636;0.6749206
14.519;0.4940268;0.7053841;;
14.587;0.5004413;0.7074908;;
14.588;0.5170039;0.7021921;;
14.61;0.5336265;0.6965395;;
14.611;0.5502008;0.6910918;;
14.633;0.5666736;0.6836916;;
14.634;0.568241;0.6831486;;
14.655;0.5695771;0.6827159;;
14.656;0.5708311;0.6822457;;
14.677;0.5720063;0.6816052;;
14.678;0.5731365;0.6809919;;
14.699;0.5744188;0.6806594;;
14.701;0.5757515;0.6800288;;
14.729;0.5773246;0.6796377;;
14.73;0.5790192;0.6791113;;
14.744;0.5806435;0.6786057;;
14.745;0.5821835;0.6781079;;
14.768;0.5835036;0.6776186;;
14.769;0.5845973;0.6771737;;
14.789;0.5856478;0.6765656;;
14.79;0.5866134;0.6759915;;
14.812;0.5875942;0.6754308;;
14.813;0.5887636;0.6749206;;
14.835;0.5899305;0.6743169
14.836;0.591163;0.6738725
14.855;0.5923974;0.6734796
14.856;0.6058982;0.6796173
14.857;0.6071423;0.6791978
14.877;0.6082519;0.6788971
14.878;0.6093647;0.6785127
14.899;0.6105469;0.6779976
14.902;0.6115457;0.6772763
14.924;0.6125336;0.6765295
14.925;0.6121607;0.6760264
14.945;0.6080003;0.6778336
14.947;0.6043645;0.6798658
14.969;0.6013266;0.6816672
14.97;0.5995477;0.6833129
14.677;0.5720063;0.6816052;;
14.678;0.5731365;0.6809919;;
14.699;0.5744188;0.6806594;;
14.701;0.5757515;0.6800288;;
14.729;0.5773246;0.6796377;;
14.73;0.5790192;0.6791113;;
14.744;0.5806435;0.6786057;;
14.745;0.5821835;0.6781079;;
14.768;0.5835036;0.6776186;;
14.769;0.5845973;0.6771737;;
14.789;0.5856478;0.6765656;;
14.79;0.5866134;0.6759915;;
14.812;0.5875942;0.6754308;;
14.813;0.5887636;0.6749206;;
14.835;0.5899305;0.6743169;;
14.836;0.591163;0.6738725;;
14.855;0.5923974;0.6734796;;
14.856;0.6058982;0.6796173;;
14.857;0.6071423;0.6791978;;
14.877;0.6082519;0.6788971;;
14.878;0.6093647;0.6785127;;
14.899;0.6105469;0.6779976;;
14.902;0.6115457;0.6772763;;
